Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,145533,-,-,-,39.77,-121.86,-8,65,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,Cloud Type,Temperature
2006,4,30,4,30,0,0,0,14.100000000000001
2006,4,30,5,30,27,92,0,14.700000000000001
2006,4,30,6,30,192,482,0,16.7
2006,4,30,7,30,395,673,0,19.400000000000002
2006,4,30,8,30,591,776,0,22.3
2006,4,30,9,30,755,828,0,24.6
2006,4,30,10,30,880,875,0,26
2006,4,30,11,30,945,886,0,26.6
2006,4,30,12,30,948,887,0,26.900000000000002
2006,4,30,13,30,893,877,0,26.900000000000002
2006,4,30,14,30,784,856,0,26.8
2006,4,30,15,30,626,813,0,26.5
2006,4,30,16,30,436,733,0,25.700000000000003
2006,4,30,17,30,231,575,0,23.3
2006,4,30,18,30,50,225,0,20.6
2006,4,30,19,30,0,0,0,19
2006,4,30,20,30,0,0,0,18.1
2006,4,30,21,30,0,0,0,17.5
2006,4,30,22,30,0,0,0,17.1
2006,4,30,23,30,0,0,0,16.5
2006,5,1,0,30,0,0,0,15.8
2006,5,1,1,30,0,0,0,15.100000000000001
2006,5,1,2,30,0,0,0,14.700000000000001
2006,5,1,3,30,0,0,0,14.3
2006,5,1,4,30,0,0,0,13.9
2006,5,1,5,30,33,182,0,15.3
2006,5,1,6,30,207,578,0,18.5
2006,5,1,7,30,413,749,0,21.700000000000003
2006,5,1,8,30,612,841,0,23.8
2006,5,1,9,30,777,891,0,25.1
2006,5,1,10,30,899,919,0,25.900000000000002
2006,5,1,11,30,964,932,0,26.5
2006,5,1,12,30,968,930,0,26.900000000000002
2006,5,1,13,30,914,929,0,27
2006,5,1,14,30,799,897,0,27
2006,5,1,15,30,637,842,0,27
2006,5,1,16,30,444,755,0,26.200000000000003
2006,5,1,17,30,236,591,0,23.700000000000003
2006,5,1,18,30,53,239,0,20.700000000000003
2006,5,1,19,30,0,0,0,18.8
2006,5,1,20,30,0,0,0,17.6
2006,5,1,21,30,0,0,0,16.6
2006,5,1,22,30,0,0,0,15.600000000000001
2006,5,1,23,30,0,0,0,14.600000000000001
2006,5,2,0,30,0,0,0,13.9
2006,5,2,1,30,0,0,0,13.200000000000001
2006,5,2,2,30,0,0,0,12.5
2006,5,2,3,30,0,0,0,11.8
2006,5,2,4,30,0,0,0,11.3
2006,5,2,5,30,35,171,0,12.100000000000001
2006,5,2,6,30,210,570,0,14.4
2006,5,2,7,30,420,753,0,17.400000000000002
2006,5,2,8,30,620,848,0,20.400000000000002
2006,5,2,9,30,785,897,0,23
2006,5,2,10,30,908,938,0,24.8
2006,5,2,11,30,973,951,0,25.8
2006,5,2,12,30,975,950,0,26.200000000000003
2006,5,2,13,30,916,938,0,26.400000000000002
2006,5,2,14,30,803,912,0,26.3
2006,5,2,15,30,642,864,0,26.200000000000003
2006,5,2,16,30,447,779,0,25.5
2006,5,2,17,30,240,625,0,23.5
2006,5,2,18,30,57,290,0,21.6
2006,5,2,19,30,0,0,0,20.700000000000003
2006,5,2,20,30,0,0,0,19.3
2006,5,2,21,30,0,0,0,17.400000000000002
2006,5,2,22,30,0,0,0,15.8
2006,5,2,23,30,0,0,0,14.8
2006,5,3,0,30,0,0,0,14.100000000000001
2006,5,3,1,30,0,0,3,13.700000000000001
2006,5,3,2,30,0,0,7,13.600000000000001
2006,5,3,3,30,0,0,7,13.700000000000001
2006,5,3,4,30,0,0,8,13.700000000000001
2006,5,3,5,30,37,195,1,14.9
2006,5,3,6,30,206,551,0,17
2006,5,3,7,30,406,707,0,19.200000000000003
2006,5,3,8,30,598,798,0,21.1
2006,5,3,9,30,759,847,0,22.200000000000003
2006,5,3,10,30,882,891,0,23.1
2006,5,3,11,30,943,901,0,23.700000000000003
2006,5,3,12,30,947,901,0,24.1
2006,5,3,13,30,891,892,0,24.200000000000003
2006,5,3,14,30,777,860,0,24
2006,5,3,15,30,618,805,0,23.400000000000002
2006,5,3,16,30,430,719,0,22.3
2006,5,3,17,30,171,53,2,20.6
2006,5,3,18,30,33,2,8,18.400000000000002
2006,5,3,19,30,0,0,7,17
2006,5,3,20,30,0,0,0,16.400000000000002
2006,5,3,21,30,0,0,0,15.9
2006,5,3,22,30,0,0,0,15.200000000000001
2006,5,3,23,30,0,0,0,14.5
2006,5,4,0,30,0,0,0,13.9
2006,5,4,1,30,0,0,0,13.5
2006,5,4,2,30,0,0,0,13
2006,5,4,3,30,0,0,0,12.4
2006,5,4,4,30,0,0,0,12.100000000000001
2006,5,4,5,30,37,167,0,13.600000000000001
2006,5,4,6,30,205,518,0,16.1
2006,5,4,7,30,407,694,0,18.1
2006,5,4,8,30,601,791,0,19.8
2006,5,4,9,30,765,850,0,21.3
2006,5,4,10,30,891,905,0,22.5
2006,5,4,11,30,952,914,0,23.3
2006,5,4,12,30,953,909,0,23.8
2006,5,4,13,30,900,904,0,24.1
2006,5,4,14,30,789,881,0,24.200000000000003
2006,5,4,15,30,632,836,0,23.900000000000002
2006,5,4,16,30,442,753,0,23.200000000000003
2006,5,4,17,30,240,604,0,21.5
2006,5,4,18,30,59,281,0,18.900000000000002
2006,5,4,19,30,0,0,0,17.3
2006,5,4,20,30,0,0,0,16.7
2006,5,4,21,30,0,0,0,16.1
2006,5,4,22,30,0,0,0,15.600000000000001
2006,5,4,23,30,0,0,0,15.200000000000001
2006,5,5,0,30,0,0,0,14.700000000000001
2006,5,5,1,30,0,0,0,14.200000000000001
2006,5,5,2,30,0,0,0,13.5
2006,5,5,3,30,0,0,0,12.8
2006,5,5,4,30,0,0,0,12.5
2006,5,5,5,30,39,143,0,13.5
2006,5,5,6,30,207,490,0,15.600000000000001
2006,5,5,7,30,408,675,0,17.7
2006,5,5,8,30,601,780,0,19.700000000000003
2006,5,5,9,30,767,844,0,21.200000000000003
2006,5,5,10,30,891,896,0,22.3
2006,5,5,11,30,952,907,0,22.900000000000002
2006,5,5,12,30,957,907,0,23.400000000000002
2006,5,5,13,30,902,901,0,23.6
2006,5,5,14,30,789,871,0,23.700000000000003
2006,5,5,15,30,631,822,0,23.400000000000002
2006,5,5,16,30,441,734,0,22.700000000000003
2006,5,5,17,30,240,580,0,21.1
2006,5,5,18,30,61,265,0,18.8
2006,5,5,19,30,0,0,3,17.2
2006,5,5,20,30,0,0,0,16.6
2006,5,5,21,30,0,0,0,16
2006,5,5,22,30,0,0,0,15.4
2006,5,5,23,30,0,0,0,14.8
2006,5,6,0,30,0,0,0,14.100000000000001
2006,5,6,1,30,0,0,0,13.4
2006,5,6,2,30,0,0,0,12.9
2006,5,6,3,30,0,0,0,12.5
2006,5,6,4,30,0,0,0,12.4
2006,5,6,5,30,39,105,0,13.100000000000001
2006,5,6,6,30,22,0,3,14.3
2006,5,6,7,30,397,580,0,15.600000000000001
2006,5,6,8,30,586,687,1,17
2006,5,6,9,30,749,758,0,18.400000000000002
2006,5,6,10,30,873,820,0,19.700000000000003
2006,5,6,11,30,938,843,0,20.700000000000003
2006,5,6,12,30,945,854,0,21.5
2006,5,6,13,30,894,866,0,22
2006,5,6,14,30,787,844,0,22.3
2006,5,6,15,30,630,797,0,22.200000000000003
2006,5,6,16,30,442,713,1,21.6
2006,5,6,17,30,240,557,1,20.200000000000003
2006,5,6,18,30,62,242,1,18.1
2006,5,6,19,30,0,0,0,16.7
2006,5,6,20,30,0,0,7,16.400000000000002
2006,5,6,21,30,0,0,7,16.2
2006,5,6,22,30,0,0,4,16.2
2006,5,6,23,30,0,0,7,16.3
2006,5,7,0,30,0,0,8,16.5
2006,5,7,1,30,0,0,0,16.5
2006,5,7,2,30,0,0,1,16.3
2006,5,7,3,30,0,0,3,15.9
2006,5,7,4,30,0,0,0,15.600000000000001
2006,5,7,5,30,26,0,3,16.3
2006,5,7,6,30,38,0,4,18
2006,5,7,7,30,308,127,4,20.700000000000003
2006,5,7,8,30,450,179,2,22.900000000000002
2006,5,7,9,30,755,841,0,24.1
2006,5,7,10,30,873,885,0,24.8
2006,5,7,11,30,933,893,0,25.3
2006,5,7,12,30,934,885,0,25.8
2006,5,7,13,30,883,883,0,26.3
2006,5,7,14,30,775,858,0,26.6
2006,5,7,15,30,619,801,0,26.6
2006,5,7,16,30,434,711,0,26.3
2006,5,7,17,30,174,51,2,25.1
2006,5,7,18,30,48,7,7,22.900000000000002
2006,5,7,19,30,0,0,7,21.3
2006,5,7,20,30,0,0,0,20.3
2006,5,7,21,30,0,0,0,19.400000000000002
2006,5,7,22,30,0,0,0,18.6
2006,5,7,23,30,0,0,0,17.7
2006,5,8,0,30,0,0,0,17
2006,5,8,1,30,0,0,0,16.400000000000002
2006,5,8,2,30,0,0,0,15.700000000000001
2006,5,8,3,30,0,0,0,15
2006,5,8,4,30,0,0,0,14.700000000000001
2006,5,8,5,30,45,154,0,15.700000000000001
2006,5,8,6,30,214,480,0,17.8
2006,5,8,7,30,413,641,0,20
2006,5,8,8,30,613,773,0,22
2006,5,8,9,30,779,838,0,23.400000000000002
2006,5,8,10,30,904,895,0,24.400000000000002
2006,5,8,11,30,969,914,0,24.8
2006,5,8,12,30,973,914,0,25.1
2006,5,8,13,30,920,915,0,25.1
2006,5,8,14,30,804,882,0,25.1
2006,5,8,15,30,645,829,0,25
2006,5,8,16,30,451,735,0,24.400000000000002
2006,5,8,17,30,248,577,0,22.200000000000003
2006,5,8,18,30,66,268,0,19.3
2006,5,8,19,30,0,0,0,17.400000000000002
2006,5,8,20,30,0,0,0,16.3
2006,5,8,21,30,0,0,0,15.4
2006,5,8,22,30,0,0,0,14.600000000000001
2006,5,8,23,30,0,0,0,13.9
2006,5,9,0,30,0,0,0,13.200000000000001
2006,5,9,1,30,0,0,0,12.4
2006,5,9,2,30,0,0,0,11.700000000000001
2006,5,9,3,30,0,0,0,11.200000000000001
2006,5,9,4,30,0,0,0,11.100000000000001
2006,5,9,5,30,50,207,0,12.5
2006,5,9,6,30,229,555,0,15.100000000000001
2006,5,9,7,30,435,721,0,18.2
2006,5,9,8,30,629,811,0,21.3
2006,5,9,9,30,792,862,0,23.6
2006,5,9,10,30,915,915,0,25.200000000000003
2006,5,9,11,30,978,931,0,26.200000000000003
2006,5,9,12,30,979,933,0,26.8
2006,5,9,13,30,924,927,0,27.200000000000003
2006,5,9,14,30,812,900,0,27.3
2006,5,9,15,30,654,857,0,27.5
2006,5,9,16,30,464,783,0,27
2006,5,9,17,30,259,642,0,24.400000000000002
2006,5,9,18,30,73,345,0,20.900000000000002
2006,5,9,19,30,0,0,0,18.6
2006,5,9,20,30,0,0,0,17.400000000000002
2006,5,9,21,30,0,0,0,16.5
2006,5,9,22,30,0,0,0,15.8
2006,5,9,23,30,0,0,0,15.100000000000001
2006,5,10,0,30,0,0,0,14.600000000000001
2006,5,10,1,30,0,0,0,14.100000000000001
2006,5,10,2,30,0,0,0,13.700000000000001
2006,5,10,3,30,0,0,1,13.4
2006,5,10,4,30,0,0,0,13.200000000000001
2006,5,10,5,30,53,225,1,14.100000000000001
2006,5,10,6,30,167,36,3,16.400000000000002
2006,5,10,7,30,424,556,7,19.200000000000003
2006,5,10,8,30,633,822,1,22.5
2006,5,10,9,30,796,873,1,25.400000000000002
2006,5,10,10,30,909,898,0,27.5
2006,5,10,11,30,864,655,8,28.8
2006,5,10,12,30,971,906,1,29.6
2006,5,10,13,30,771,363,2,29.900000000000002
2006,5,10,14,30,799,857,0,30.1
2006,5,10,15,30,534,300,3,30.6
2006,5,10,16,30,330,109,3,30
2006,5,10,17,30,184,53,3,27.6
2006,5,10,18,30,51,7,7,25.700000000000003
2006,5,10,19,30,0,0,6,25.5
2006,5,10,20,30,0,0,8,24.8
2006,5,10,21,30,0,0,4,22.700000000000003
2006,5,10,22,30,0,0,0,20.900000000000002
2006,5,10,23,30,0,0,0,20
2006,5,11,0,30,0,0,0,19.6
2006,5,11,1,30,0,0,0,19.3
2006,5,11,2,30,0,0,1,18.8
2006,5,11,3,30,0,0,0,18.3
2006,5,11,4,30,0,0,1,18.1
2006,5,11,5,30,51,189,1,19.3
2006,5,11,6,30,223,520,0,21.6
2006,5,11,7,30,423,690,0,23.6
2006,5,11,8,30,613,784,0,24.900000000000002
2006,5,11,9,30,775,841,0,25.900000000000002
2006,5,11,10,30,892,874,0,26.8
2006,5,11,11,30,959,896,0,27.5
2006,5,11,12,30,963,902,0,27.900000000000002
2006,5,11,13,30,914,911,0,28
2006,5,11,14,30,799,872,0,27.900000000000002
2006,5,11,15,30,642,819,0,27.700000000000003
2006,5,11,16,30,454,738,0,27.200000000000003
2006,5,11,17,30,253,591,0,25.3
2006,5,11,18,30,72,296,0,22.3
2006,5,11,19,30,0,0,0,20.3
2006,5,11,20,30,0,0,0,19.3
2006,5,11,21,30,0,0,0,18.6
2006,5,11,22,30,0,0,0,18
2006,5,11,23,30,0,0,0,17.5
2006,5,12,0,30,0,0,0,17.2
2006,5,12,1,30,0,0,0,17.1
2006,5,12,2,30,0,0,0,17.5
2006,5,12,3,30,0,0,0,18
2006,5,12,4,30,0,0,0,17.900000000000002
2006,5,12,5,30,57,248,0,18.8
2006,5,12,6,30,236,581,0,21.6
2006,5,12,7,30,439,742,0,24.400000000000002
2006,5,12,8,30,633,832,0,26.200000000000003
2006,5,12,9,30,794,882,0,27.400000000000002
2006,5,12,10,30,915,922,0,28.200000000000003
2006,5,12,11,30,979,937,0,28.5
2006,5,12,12,30,983,938,0,28.400000000000002
2006,5,12,13,30,927,928,0,28.400000000000002
2006,5,12,14,30,816,901,0,28.200000000000003
2006,5,12,15,30,658,855,0,28
2006,5,12,16,30,468,775,1,27.8
2006,5,12,17,30,210,199,8,26.3
2006,5,12,18,30,67,42,7,23.8
2006,5,12,19,30,0,0,3,21.700000000000003
2006,5,12,20,30,0,0,3,20.1
2006,5,12,21,30,0,0,0,18.900000000000002
2006,5,12,22,30,0,0,0,17.900000000000002
2006,5,12,23,30,0,0,0,17.2
2006,5,13,0,30,0,0,0,16.7
2006,5,13,1,30,0,0,0,16.3
2006,5,13,2,30,0,0,0,15.9
2006,5,13,3,30,0,0,0,15.5
2006,5,13,4,30,0,0,0,15.4
2006,5,13,5,30,57,235,0,16.8
2006,5,13,6,30,232,549,0,18.900000000000002
2006,5,13,7,30,433,713,0,20.6
2006,5,13,8,30,625,806,0,22.1
2006,5,13,9,30,787,860,0,23.400000000000002
2006,5,13,10,30,910,914,0,24.6
2006,5,13,11,30,973,926,0,25.700000000000003
2006,5,13,12,30,977,927,0,26.5
2006,5,13,13,30,927,932,0,26.900000000000002
2006,5,13,14,30,816,907,0,26.900000000000002
2006,5,13,15,30,660,864,0,26.6
2006,5,13,16,30,471,787,0,26.200000000000003
2006,5,13,17,30,270,659,0,24.900000000000002
2006,5,13,18,30,83,393,0,22.700000000000003
2006,5,13,19,30,0,0,0,21
2006,5,13,20,30,0,0,0,20
2006,5,13,21,30,0,0,0,19
2006,5,13,22,30,0,0,0,18
2006,5,13,23,30,0,0,0,17.2
2006,5,14,0,30,0,0,0,16.8
2006,5,14,1,30,0,0,0,16.6
2006,5,14,2,30,0,0,0,16.5
2006,5,14,3,30,0,0,0,16.3
2006,5,14,4,30,0,0,0,16.3
2006,5,14,5,30,64,339,0,18.3
2006,5,14,6,30,245,643,0,21.3
2006,5,14,7,30,449,789,0,23.6
2006,5,14,8,30,640,867,0,25.900000000000002
2006,5,14,9,30,800,910,0,27.900000000000002
2006,5,14,10,30,918,942,0,29.400000000000002
2006,5,14,11,30,978,950,0,30.400000000000002
2006,5,14,12,30,979,947,0,31.1
2006,5,14,13,30,920,928,0,31.5
2006,5,14,14,30,811,904,0,31.6
2006,5,14,15,30,657,864,0,31.8
2006,5,14,16,30,472,804,0,31.400000000000002
2006,5,14,17,30,193,81,3,28.700000000000003
2006,5,14,18,30,85,406,1,25.6
2006,5,14,19,30,0,0,7,23.700000000000003
2006,5,14,20,30,0,0,8,22.6
2006,5,14,21,30,0,0,3,21.900000000000002
2006,5,14,22,30,0,0,7,21.400000000000002
2006,5,14,23,30,0,0,7,20.8
2006,5,15,0,30,0,0,8,20.3
2006,5,15,1,30,0,0,8,19.900000000000002
2006,5,15,2,30,0,0,7,19.5
2006,5,15,3,30,0,0,7,19.3
2006,5,15,4,30,0,0,7,19.400000000000002
2006,5,15,5,30,48,8,7,20.5
2006,5,15,6,30,107,13,7,22.5
2006,5,15,7,30,346,290,8,24.5
2006,5,15,8,30,451,265,8,26.1
2006,5,15,9,30,664,570,8,27.3
2006,5,15,10,30,801,675,8,28.400000000000002
2006,5,15,11,30,839,653,8,29.3
2006,5,15,12,30,852,684,8,29.900000000000002
2006,5,15,13,30,899,889,0,30.200000000000003
2006,5,15,14,30,791,863,0,30.1
2006,5,15,15,30,638,818,0,29.700000000000003
2006,5,15,16,30,456,749,0,29.3
2006,5,15,17,30,260,614,0,28.1
2006,5,15,18,30,81,348,0,25.700000000000003
2006,5,15,19,30,0,0,0,23.8
2006,5,15,20,30,0,0,0,22.700000000000003
2006,5,15,21,30,0,0,0,21.8
2006,5,15,22,30,0,0,0,21.1
2006,5,15,23,30,0,0,0,20.700000000000003
2006,5,16,0,30,0,0,0,20.400000000000002
2006,5,16,1,30,0,0,0,20.400000000000002
2006,5,16,2,30,0,0,0,20.200000000000003
2006,5,16,3,30,0,0,0,19.8
2006,5,16,4,30,0,0,0,19.900000000000002
2006,5,16,5,30,63,281,0,21.700000000000003
2006,5,16,6,30,236,574,0,24.700000000000003
2006,5,16,7,30,432,721,0,27.400000000000002
2006,5,16,8,30,619,805,0,28.8
2006,5,16,9,30,776,853,0,29.5
2006,5,16,10,30,893,895,0,30.200000000000003
2006,5,16,11,30,953,905,0,30.900000000000002
2006,5,16,12,30,956,904,0,31.5
2006,5,16,13,30,903,897,0,31.8
2006,5,16,14,30,796,873,0,31.8
2006,5,16,15,30,644,828,0,31.6
2006,5,16,16,30,461,756,0,31.6
2006,5,16,17,30,265,626,0,30.900000000000002
2006,5,16,18,30,85,366,0,29.200000000000003
2006,5,16,19,30,0,0,0,27.200000000000003
2006,5,16,20,30,0,0,0,25.200000000000003
2006,5,16,21,30,0,0,0,23.8
2006,5,16,22,30,0,0,0,23.1
2006,5,16,23,30,0,0,0,22.5
2006,5,17,0,30,0,0,0,21.900000000000002
2006,5,17,1,30,0,0,0,21.400000000000002
2006,5,17,2,30,0,0,0,20.8
2006,5,17,3,30,0,0,0,20.5
2006,5,17,4,30,0,0,0,20.700000000000003
2006,5,17,5,30,64,281,1,22.3
2006,5,17,6,30,237,572,0,24.900000000000002
2006,5,17,7,30,432,716,0,27.200000000000003
2006,5,17,8,30,617,795,0,29
2006,5,17,9,30,772,840,0,30.1
2006,5,17,10,30,885,870,0,31
2006,5,17,11,30,946,883,0,31.700000000000003
2006,5,17,12,30,950,884,0,32.2
2006,5,17,13,30,901,891,0,32.4
2006,5,17,14,30,793,865,0,32.300000000000004
2006,5,17,15,30,640,816,0,32.1
2006,5,17,16,30,458,741,0,31.8
2006,5,17,17,30,263,611,0,30.1
2006,5,17,18,30,85,355,0,26.700000000000003
2006,5,17,19,30,0,0,0,24.400000000000002
2006,5,17,20,30,0,0,7,23.700000000000003
2006,5,17,21,30,0,0,7,23.3
2006,5,17,22,30,0,0,7,23
2006,5,17,23,30,0,0,0,22.5
2006,5,18,0,30,0,0,0,22.1
2006,5,18,1,30,0,0,0,21.900000000000002
2006,5,18,2,30,0,0,0,21.700000000000003
2006,5,18,3,30,0,0,0,21.5
2006,5,18,4,30,0,0,0,21.5
2006,5,18,5,30,66,299,0,22.900000000000002
2006,5,18,6,30,240,585,0,24.8
2006,5,18,7,30,436,727,0,25.900000000000002
2006,5,18,8,30,623,807,0,26.700000000000003
2006,5,18,9,30,779,853,0,27.3
2006,5,18,10,30,898,893,0,27.8
2006,5,18,11,30,963,908,0,28.3
2006,5,18,12,30,968,907,0,28.6
2006,5,18,13,30,916,897,0,28.8
2006,5,18,14,30,806,869,0,28.8
2006,5,18,15,30,651,821,1,28.6
2006,5,18,16,30,466,748,1,28.1
2006,5,18,17,30,270,626,0,26.5
2006,5,18,18,30,72,46,7,23.700000000000003
2006,5,18,19,30,0,0,7,21.700000000000003
2006,5,18,20,30,0,0,7,20.8
2006,5,18,21,30,0,0,1,20.1
2006,5,18,22,30,0,0,0,19.6
2006,5,18,23,30,0,0,0,19
2006,5,19,0,30,0,0,3,18.400000000000002
2006,5,19,1,30,0,0,8,18.1
2006,5,19,2,30,0,0,8,17.900000000000002
2006,5,19,3,30,0,0,8,17.7
2006,5,19,4,30,0,0,7,17.5
2006,5,19,5,30,31,0,4,17.8
2006,5,19,6,30,245,606,0,18.6
2006,5,19,7,30,52,0,8,19.6
2006,5,19,8,30,621,810,0,20
2006,5,19,9,30,197,0,4,19.900000000000002
2006,5,19,10,30,588,277,7,20
2006,5,19,11,30,216,1,8,20.3
2006,5,19,12,30,493,48,8,20.1
2006,5,19,13,30,216,1,8,19.200000000000003
2006,5,19,14,30,155,2,8,18.3
2006,5,19,15,30,209,3,8,17.900000000000002
2006,5,19,16,30,66,0,8,17.7
2006,5,19,17,30,66,1,6,17.1
2006,5,19,18,30,14,0,7,16.3
2006,5,19,19,30,0,0,6,15.8
2006,5,19,20,30,0,0,8,15.600000000000001
2006,5,19,21,30,0,0,3,15.4
2006,5,19,22,30,0,0,0,15.3
2006,5,19,23,30,0,0,0,15.200000000000001
2006,5,20,0,30,0,0,0,15.100000000000001
2006,5,20,1,30,0,0,0,15
2006,5,20,2,30,0,0,1,15
2006,5,20,3,30,0,0,0,14.9
2006,5,20,4,30,0,0,3,15
2006,5,20,5,30,6,0,4,16.5
2006,5,20,6,30,150,13,4,18.5
2006,5,20,7,30,186,3,4,19.6
2006,5,20,8,30,483,195,4,20.6
2006,5,20,9,30,468,135,8,21.6
2006,5,20,10,30,356,3,4,22
2006,5,20,11,30,283,1,4,21.8
2006,5,20,12,30,636,194,8,21.700000000000003
2006,5,20,13,30,721,408,7,21.6
2006,5,20,14,30,688,554,7,21.3
2006,5,20,15,30,538,430,8,21
2006,5,20,16,30,390,359,8,20.8
2006,5,20,17,30,207,159,8,20.200000000000003
2006,5,20,18,30,70,16,7,19.200000000000003
2006,5,20,19,30,0,0,7,18.5
2006,5,20,20,30,0,0,7,18.2
2006,5,20,21,30,0,0,6,17.900000000000002
2006,5,20,22,30,0,0,6,17.6
2006,5,20,23,30,0,0,6,17.1
2006,5,21,0,30,0,0,6,16.6
2006,5,21,1,30,0,0,6,16.3
2006,5,21,2,30,0,0,6,16.2
2006,5,21,3,30,0,0,6,16
2006,5,21,4,30,0,0,7,15.8
2006,5,21,5,30,34,0,4,16.1
2006,5,21,6,30,153,50,8,17
2006,5,21,7,30,143,9,7,18
2006,5,21,8,30,281,27,7,18.7
2006,5,21,9,30,491,177,7,19.200000000000003
2006,5,21,10,30,700,409,7,19.6
2006,5,21,11,30,601,127,6,19.5
2006,5,21,12,30,576,80,6,19
2006,5,21,13,30,241,2,6,18.5
2006,5,21,14,30,239,4,6,18.2
2006,5,21,15,30,141,1,6,17.8
2006,5,21,16,30,143,4,7,17.400000000000002
2006,5,21,17,30,112,7,6,16.7
2006,5,21,18,30,19,0,7,16
2006,5,21,19,30,0,0,6,15.4
2006,5,21,20,30,0,0,7,14.9
2006,5,21,21,30,0,0,8,14.3
2006,5,21,22,30,0,0,4,13.700000000000001
2006,5,21,23,30,0,0,7,13.200000000000001
2006,5,22,0,30,0,0,4,12.9
2006,5,22,1,30,0,0,4,13
2006,5,22,2,30,0,0,4,13.4
2006,5,22,3,30,0,0,4,13.600000000000001
2006,5,22,4,30,0,0,4,13.700000000000001
2006,5,22,5,30,20,0,7,14
2006,5,22,6,30,227,328,8,14.600000000000001
2006,5,22,7,30,213,13,4,15.3
2006,5,22,8,30,467,166,3,16.1
2006,5,22,9,30,801,886,1,16.900000000000002
2006,5,22,10,30,895,826,1,17.400000000000002
2006,5,22,11,30,958,845,0,17.8
2006,5,22,12,30,636,141,3,18.3
2006,5,22,13,30,638,161,2,18.5
2006,5,22,14,30,645,253,2,18.5
2006,5,22,15,30,382,62,4,18.3
2006,5,22,16,30,188,2,4,17.8
2006,5,22,17,30,206,65,3,17
2006,5,22,18,30,28,0,4,15.4
2006,5,22,19,30,0,0,4,14
2006,5,22,20,30,0,0,4,13.4
2006,5,22,21,30,0,0,4,13.200000000000001
2006,5,22,22,30,0,0,7,13.100000000000001
2006,5,22,23,30,0,0,4,12.8
2006,5,23,0,30,0,0,4,12.4
2006,5,23,1,30,0,0,4,12.3
2006,5,23,2,30,0,0,4,12.200000000000001
2006,5,23,3,30,0,0,4,12.200000000000001
2006,5,23,4,30,0,0,4,12.4
2006,5,23,5,30,11,0,4,13.4
2006,5,23,6,30,107,2,4,14.9
2006,5,23,7,30,103,0,4,16.400000000000002
2006,5,23,8,30,224,1,4,17.6
2006,5,23,9,30,569,171,3,18.5
2006,5,23,10,30,682,206,3,19.200000000000003
2006,5,23,11,30,518,53,3,19.8
2006,5,23,12,30,693,187,2,20.400000000000002
2006,5,23,13,30,725,269,2,20.8
2006,5,23,14,30,809,848,0,20.900000000000002
2006,5,23,15,30,657,803,0,20.700000000000003
2006,5,23,16,30,472,719,0,20.200000000000003
2006,5,23,17,30,278,589,0,19.200000000000003
2006,5,23,18,30,97,342,0,17.400000000000002
2006,5,23,19,30,0,0,0,15.8
2006,5,23,20,30,0,0,0,15.200000000000001
2006,5,23,21,30,0,0,0,14.700000000000001
2006,5,23,22,30,0,0,0,14.4
2006,5,23,23,30,0,0,3,14.3
2006,5,24,0,30,0,0,3,14.3
2006,5,24,1,30,0,0,1,14.200000000000001
2006,5,24,2,30,0,0,1,14.100000000000001
2006,5,24,3,30,0,0,1,14
2006,5,24,4,30,0,0,1,14.100000000000001
2006,5,24,5,30,56,4,3,14.5
2006,5,24,6,30,80,0,3,15.3
2006,5,24,7,30,348,165,3,16.6
2006,5,24,8,30,439,113,3,17.900000000000002
2006,5,24,9,30,619,233,2,18.900000000000002
2006,5,24,10,30,732,292,2,19.700000000000003
2006,5,24,11,30,672,173,2,20.5
2006,5,24,12,30,748,245,2,21.3
2006,5,24,13,30,537,88,2,21.700000000000003
2006,5,24,14,30,709,534,7,21.700000000000003
2006,5,24,15,30,661,801,0,21.6
2006,5,24,16,30,477,720,0,21.3
2006,5,24,17,30,281,592,0,20.3
2006,5,24,18,30,99,347,0,18.2
2006,5,24,19,30,0,0,0,16.400000000000002
2006,5,24,20,30,0,0,0,15.4
2006,5,24,21,30,0,0,0,14.700000000000001
2006,5,24,22,30,0,0,0,14
2006,5,24,23,30,0,0,0,13.5
2006,5,25,0,30,0,0,0,13.100000000000001
2006,5,25,1,30,0,0,0,12.700000000000001
2006,5,25,2,30,0,0,0,12.3
